family,instance,customer_count,algorithm,run_id,objective_value
solomon-derived,R101-20,20,JOIH-ALNSLS-noPrune,3,552.29
solomon-derived,R101-20,20,JOIH-ALNSLS-noPrune,4,572.83
solomon-derived,R101-20,20,JOIH-ALNSLS-noPrune,5,565.65
solomon-derived,R101-20,20,JOIH-ALNSLS-noPrune,6,580.37
solomon-derived,R101-20,20,JOIH-ALNSLS-noPrune,7,593.24
solomon-derived,R101-20,20,JOIH-ALNSLS-noPrune,8,585.66
solomon-derived,R101-20,20,JOIH-ALNSLS-noPrune,9,573.85
solomon-derived,R101-20,20,JOIH-ALNSLS-noPrune,10,590.62
solomon-derived,R102-20,20,JOIH-ALNSLS-noPrune,1,1159.36
solomon-derived,R102-20,20,JOIH-ALNSLS-noPrune,2,1114.62
solomon-derived,R102-20,20,JOIH-ALNSLS-noPrune,3,1110.4
solomon-derived,R102-20,20,JOIH-ALNSLS-noPrune,4,1147.1
solomon-derived,R102-20,20,JOIH-ALNSLS-noPrune,5,1153.95
solomon-derived,R102-20,20,JOIH-ALNSLS-noPrune,6,1124.53
solomon-derived,R102-20,20,JOIH-ALNSLS-noPrune,7,1159.36
solomon-derived,R102-20,20,JOIH-ALNSLS-noPrune,8,1123.24
solomon-derived,R102-20,20,JOIH-ALNSLS-noPrune,9,1109.88
solomon-derived,R102-20,20,JOIH-ALNSLS-noPrune,10,1094.46
solomon-derived,RC101-20,20,JOIH-ALNSLS-noPrune,1,508.73
solomon-derived,RC101-20,20,JOIH-ALNSLS-noPrune,2,504.29
solomon-derived,RC101-20,20,JOIH-ALNSLS-noPrune,3,505.99
solomon-derived,RC101-20,20,JOIH-ALNSLS-noPrune,4,504.29
solomon-derived,RC101-20,20,JOIH-ALNSLS-noPrune,5,502.98
solomon-derived,RC101-20,20,JOIH-ALNSLS-noPrune,6,496.17
solomon-derived,RC101-20,20,JOIH-ALNSLS-noPrune,7,508.73
solomon-derived,RC101-20,20,JOIH-ALNSLS-noPrune,8,504.29
solomon-derived,RC101-20,20,JOIH-ALNSLS-noPrune,9,504.32
solomon-derived,RC101-20,20,JOIH-ALNSLS-noPrune,10,508.73
solomon-derived,RC102-20,20,JOIH-ALNSLS-noPrune,1,936.29
solomon-derived,RC102-20,20,JOIH-ALNSLS-noPrune,2,949.77
solomon-derived,RC102-20,20,JOIH-ALNSLS-noPrune,3,892.85
solomon-derived,RC102-20,20,JOIH-ALNSLS-noPrune,4,969.05
solomon-derived,RC102-20,20,JOIH-ALNSLS-noPrune,5,937.67
solomon-derived,RC102-20,20,JOIH-ALNSLS-noPrune,6,937.67
solomon-derived,RC102-20,20,JOIH-ALNSLS-noPrune,7,905.22
solomon-derived,RC102-20,20,JOIH-ALNSLS-noPrune,8,907.96
solomon-derived,RC102-20,20,JOIH-ALNSLS-noPrune,9,902.59
solomon-derived,RC102-20,20,JOIH-ALNSLS-noPrune,10,977.61
solomon-derived,C101-50,50,JOIH-ALNSLS-noPrune,1,3592.76
solomon-derived,C101-50,50,JOIH-ALNSLS-noPrune,2,3481.8
solomon-derived,C101-50,50,JOIH-ALNSLS-noPrune,3,3606.46
solomon-derived,C101-50,50,JOIH-ALNSLS-noPrune,4,3510.1
solomon-derived,C101-50,50,JOIH-ALNSLS-noPrune,5,3541.97
solomon-derived,C101-50,50,JOIH-ALNSLS-noPrune,6,3340.01
solomon-derived,C101-50,50,JOIH-ALNSLS-noPrune,7,3504.14
solomon-derived,C101-50,50,JOIH-ALNSLS-noPrune,8,3448.38
solomon-derived,C101-50,50,JOIH-ALNSLS-noPrune,9,3458.34
solomon-derived,C101-50,50,JOIH-ALNSLS-noPrune,10,3468.37
solomon-derived,C102-50,50,JOIH-ALNSLS-noPrune,1,9802.46
solomon-derived,C102-50,50,JOIH-ALNSLS-noPrune,2,10414.62
solomon-derived,C102-50,50,JOIH-ALNSLS-noPrune,3,10200.28
solomon-derived,C102-50,50,JOIH-ALNSLS-noPrune,4,10290.78
solomon-derived,C102-50,50,JOIH-ALNSLS-noPrune,5,9933.1
solomon-derived,C102-50,50,JOIH-ALNSLS-noPrune,6,10530.27
solomon-derived,C102-50,50,JOIH-ALNSLS-noPrune,7,9926.02
solomon-derived,C102-50,50,JOIH-ALNSLS-noPrune,8,10090.29
solomon-derived,C102-50,50,JOIH-ALNSLS-noPrune,9,10040.79
solomon-derived,C102-50,50,JOIH-ALNSLS-noPrune,10,10389.59
solomon-derived,R101-50,50,JOIH-ALNSLS-noPrune,1,1154.45
solomon-derived,R101-50,50,JOIH-ALNSLS-noPrune,2,1120.19
solomon-derived,R101-50,50,JOIH-ALNSLS-noPrune,3,1161.77
solomon-derived,R101-50,50,JOIH-ALNSLS-noPrune,4,1188.08
solomon-derived,R101-50,50,JOIH-ALNSLS-noPrune,5,1168.82
solomon-derived,R101-50,50,JOIH-ALNSLS-noPrune,6,1166.26
solomon-derived,R101-50,50,JOIH-ALNSLS-noPrune,7,1188.09
solomon-derived,R101-50,50,JOIH-ALNSLS-noPrune,8,1170.96
solomon-derived,R101-50,50,JOIH-ALNSLS-noPrune,9,1130.8
solomon-derived,R101-50,50,JOIH-ALNSLS-noPrune,10,1155.93
solomon-derived,R102-50,50,JOIH-ALNSLS-noPrune,1,2770.54
solomon-derived,R102-50,50,JOIH-ALNSLS-noPrune,2,2748.95
solomon-derived,R102-50,50,JOIH-ALNSLS-noPrune,3,2782.78
solomon-derived,R102-50,50,JOIH-ALNSLS-noPrune,4,2820.21
solomon-derived,R102-50,50,JOIH-ALNSLS-noPrune,5,2748.4
solomon-derived,R102-50,50,JOIH-ALNSLS-noPrune,6,2942.63
solomon-derived,R102-50,50,JOIH-ALNSLS-noPrune,7,2755.98
solomon-derived,R102-50,50,JOIH-ALNSLS-noPrune,8,2750.38
solomon-derived,R102-50,50,JOIH-ALNSLS-noPrune,9,2636.46
solomon-derived,R102-50,50,JOIH-ALNSLS-noPrune,10,2815.58
solomon-derived,RC101-50,50,JOIH-ALNSLS-noPrune,1,1147.68
solomon-derived,RC101-50,50,JOIH-ALNSLS-noPrune,2,1203.93
solomon-derived,RC101-50,50,JOIH-ALNSLS-noPrune,3,1185.06
solomon-derived,RC101-50,50,JOIH-ALNSLS-noPrune,4,1176.11
solomon-derived,RC101-50,50,JOIH-ALNSLS-noPrune,5,1178.95
solomon-derived,RC101-50,50,JOIH-ALNSLS-noPrune,6,1169.16
solomon-derived,RC101-50,50,JOIH-ALNSLS-noPrune,7,1169.85
solomon-derived,RC101-50,50,JOIH-ALNSLS-noPrune,8,1175.64
solomon-derived,RC101-50,50,JOIH-ALNSLS-noPrune,9,1176.47
solomon-derived,RC101-50,50,JOIH-ALNSLS-noPrune,10,1128.4
solomon-derived,RC102-50,50,JOIH-ALNSLS-noPrune,1,2874.42
solomon-derived,RC102-50,50,JOIH-ALNSLS-noPrune,2,2850.14
solomon-derived,RC102-50,50,JOIH-ALNSLS-noPrune,3,2729.69
solomon-derived,RC102-50,50,JOIH-ALNSLS-noPrune,4,2856.68
solomon-derived,RC102-50,50,JOIH-ALNSLS-noPrune,5,2863.29
solomon-derived,RC102-50,50,JOIH-ALNSLS-noPrune,6,2889.38
solomon-derived,RC102-50,50,JOIH-ALNSLS-noPrune,7,2943.82
solomon-derived,RC102-50,50,JOIH-ALNSLS-noPrune,8,2781.64
solomon-derived,RC102-50,50,JOIH-ALNSLS-noPrune,9,2745.42
solomon-derived,RC102-50,50,JOIH-ALNSLS-noPrune,10,2914.33
solomon-derived,C101-20,20,JOIH-VNS-SA,1,1880.33
solomon-derived,C101-20,20,JOIH-VNS-SA,2,1860.18
solomon-derived,C101-20,20,JOIH-VNS-SA,3,1703.88
solomon-derived,C101-20,20,JOIH-VNS-SA,4,1947.02
solomon-derived,C101-20,20,JOIH-VNS-SA,5,1977.04
solomon-derived,C101-20,20,JOIH-VNS-SA,6,1932.6
solomon-derived,C101-20,20,JOIH-VNS-SA,7,2006.45
solomon-derived,C101-20,20,JOIH-VNS-SA,8,1848.43
solomon-derived,C101-20,20,JOIH-VNS-SA,9,1823.77
solomon-derived,C101-20,20,JOIH-VNS-SA,10,1978.93
solomon-derived,C102-20,20,JOIH-VNS-SA,1,4220.26
solomon-derived,C102-20,20,JOIH-VNS-SA,2,4801.7
solomon-derived,C102-20,20,JOIH-VNS-SA,3,4423.91
solomon-derived,C102-20,20,JOIH-VNS-SA,4,4315.82
solomon-derived,C102-20,20,JOIH-VNS-SA,5,4555.04
solomon-derived,C102-20,20,JOIH-VNS-SA,6,4230.97
solomon-derived,C102-20,20,JOIH-VNS-SA,7,4199.16
solomon-derived,C102-20,20,JOIH-VNS-SA,8,4198.7
solomon-derived,C102-20,20,JOIH-VNS-SA,9,4183.18
solomon-derived,C102-20,20,JOIH-VNS-SA,10,4620.54
solomon-derived,R101-20,20,JOIH-VNS-SA,1,612.15
solomon-derived,R101-20,20,JOIH-VNS-SA,2,580.48
solomon-derived,R101-20,20,JOIH-VNS-SA,3,615.07
solomon-derived,R101-20,20,JOIH-VNS-SA,4,546.57
solomon-derived,R101-20,20,JOIH-VNS-SA,5,569.91
solomon-derived,R101-20,20,JOIH-VNS-SA,6,594.37
solomon-derived,R101-20,20,JOIH-VNS-SA,7,602.18
solomon-derived,R101-20,20,JOIH-VNS-SA,8,631.98
solomon-derived,R101-20,20,JOIH-VNS-SA,9,574.87
solomon-derived,R101-20,20,JOIH-VNS-SA,10,588.44
solomon-derived,R102-20,20,JOIH-VNS-SA,1,1124.25
solomon-derived,R102-20,20,JOIH-VNS-SA,2,1141.02
solomon-derived,R102-20,20,JOIH-VNS-SA,3,1161.37
solomon-derived,R102-20,20,JOIH-VNS-SA,4,1141.02
solomon-derived,R102-20,20,JOIH-VNS-SA,5,1124.01
solomon-derived,R102-20,20,JOIH-VNS-SA,6,1162.47
solomon-derived,R102-20,20,JOIH-VNS-SA,7,1162.81
solomon-derived,R102-20,20,JOIH-VNS-SA,8,1156.04
solomon-derived,R102-20,20,JOIH-VNS-SA,9,1176.44
solomon-derived,R102-20,20,JOIH-VNS-SA,10,1161.31
solomon-derived,RC101-20,20,JOIH-VNS-SA,1,555.45
solomon-derived,RC101-20,20,JOIH-VNS-SA,2,512.19
solomon-derived,RC101-20,20,JOIH-VNS-SA,3,537.04
solomon-derived,RC101-20,20,JOIH-VNS-SA,4,538.5
solomon-derived,RC101-20,20,JOIH-VNS-SA,5,537.53
solomon-derived,RC101-20,20,JOIH-VNS-SA,6,512.19
solomon-derived,RC101-20,20,JOIH-VNS-SA,7,618.75
solomon-derived,RC101-20,20,JOIH-VNS-SA,8,524.93
solomon-derived,RC101-20,20,JOIH-VNS-SA,9,538.5
solomon-derived,RC101-20,20,JOIH-VNS-SA,10,512.19
solomon-derived,RC102-20,20,JOIH-VNS-SA,1,999.36
solomon-derived,RC102-20,20,JOIH-VNS-SA,2,952.38
solomon-derived,RC102-20,20,JOIH-VNS-SA,3,937.57
solomon-derived,RC102-20,20,JOIH-VNS-SA,4,998.54
solomon-derived,RC102-20,20,JOIH-VNS-SA,5,1007.11
solomon-derived,RC102-20,20,JOIH-VNS-SA,6,985.9
solomon-derived,RC102-20,20,JOIH-VNS-SA,7,998.54
solomon-derived,RC102-20,20,JOIH-VNS-SA,8,985.3
solomon-derived,RC102-20,20,JOIH-VNS-SA,9,920.22
solomon-derived,RC102-20,20,JOIH-VNS-SA,10,953.24
solomon-derived,C101-50,50,JOIH-VNS-SA,1,3568.24
solomon-derived,C101-50,50,JOIH-VNS-SA,2,3731.47
solomon-derived,C101-50,50,JOIH-VNS-SA,3,3409.15
solomon-derived,C101-50,50,JOIH-VNS-SA,4,3681.02
solomon-derived,C101-50,50,JOIH-VNS-SA,5,3591.82
solomon-derived,C101-50,50,JOIH-VNS-SA,6,3581.8
solomon-derived,C101-50,50,JOIH-VNS-SA,7,3667.67
solomon-derived,C101-50,50,JOIH-VNS-SA,8,3664.01
solomon-derived,C101-50,50,JOIH-VNS-SA,9,3502.73
solomon-derived,C101-50,50,JOIH-VNS-SA,10,3549.53
solomon-derived,C102-50,50,JOIH-VNS-SA,1,10566.44
solomon-derived,C102-50,50,JOIH-VNS-SA,2,10167.55
solomon-derived,C102-50,50,JOIH-VNS-SA,3,10677.34
solomon-derived,C102-50,50,JOIH-VNS-SA,4,10402.3
solomon-derived,C102-50,50,JOIH-VNS-SA,5,11067.52
solomon-derived,C102-50,50,JOIH-VNS-SA,6,10374.04
solomon-derived,C102-50,50,JOIH-VNS-SA,7,10781.14
solomon-derived,C102-50,50,JOIH-VNS-SA,8,10678.48
solomon-derived,C102-50,50,JOIH-VNS-SA,9,10382.77
solomon-derived,C102-50,50,JOIH-VNS-SA,10,10578.79
solomon-derived,R101-50,50,JOIH-VNS-SA,1,1147.11
solomon-derived,R101-50,50,JOIH-VNS-SA,2,1191.06
solomon-derived,R101-50,50,JOIH-VNS-SA,3,1202.02
solomon-derived,R101-50,50,JOIH-VNS-SA,4,1166.04
solomon-derived,R101-50,50,JOIH-VNS-SA,5,1202.09
solomon-derived,R101-50,50,JOIH-VNS-SA,6,1160.58
solomon-derived,R101-50,50,JOIH-VNS-SA,7,1156.11
solomon-derived,R101-50,50,JOIH-VNS-SA,8,1156.68
solomon-derived,R101-50,50,JOIH-VNS-SA,9,1195.31
solomon-derived,R101-50,50,JOIH-VNS-SA,10,1224.17
solomon-derived,R102-50,50,JOIH-VNS-SA,1,2937.18
solomon-derived,R102-50,50,JOIH-VNS-SA,2,2882.38
solomon-derived,R102-50,50,JOIH-VNS-SA,3,2844.06
solomon-derived,R102-50,50,JOIH-VNS-SA,4,2888.16
solomon-derived,R102-50,50,JOIH-VNS-SA,5,2984.49
solomon-derived,R102-50,50,JOIH-VNS-SA,6,2929
solomon-derived,R102-50,50,JOIH-VNS-SA,7,2869.02
solomon-derived,R102-50,50,JOIH-VNS-SA,8,2805.58
solomon-derived,R102-50,50,JOIH-VNS-SA,9,2898.85
solomon-derived,R102-50,50,JOIH-VNS-SA,10,2822.09
solomon-derived,RC101-50,50,JOIH-VNS-SA,1,1203.06
solomon-derived,RC101-50,50,JOIH-VNS-SA,2,1191.46
solomon-derived,RC101-50,50,JOIH-VNS-SA,3,1158.61
solomon-derived,RC101-50,50,JOIH-VNS-SA,4,1132.34
solomon-derived,RC101-50,50,JOIH-VNS-SA,5,1209.64
solomon-derived,RC101-50,50,JOIH-VNS-SA,6,1175.16
solomon-derived,RC101-50,50,JOIH-VNS-SA,7,1188.58
solomon-derived,RC101-50,50,JOIH-VNS-SA,8,1159.4
solomon-derived,RC101-50,50,JOIH-VNS-SA,9,1212.87
solomon-derived,RC101-50,50,JOIH-VNS-SA,10,1227.43
solomon-derived,RC102-50,50,JOIH-VNS-SA,1,2855.23
solomon-derived,RC102-50,50,JOIH-VNS-SA,2,2861.19
solomon-derived,RC102-50,50,JOIH-VNS-SA,3,3000.53
solomon-derived,RC102-50,50,JOIH-VNS-SA,4,2927.18
solomon-derived,RC102-50,50,JOIH-VNS-SA,5,2972.12
solomon-derived,RC102-50,50,JOIH-VNS-SA,6,2973.1
solomon-derived,RC102-50,50,JOIH-VNS-SA,7,2978.81
solomon-derived,RC102-50,50,JOIH-VNS-SA,8,3094.81
solomon-derived,RC102-50,50,JOIH-VNS-SA,9,2971.64
solomon-derived,RC102-50,50,JOIH-VNS-SA,10,2958.05
solomon-derived,C101-20,20,JOIH-SA,1,1874.27
solomon-derived,C101-20,20,JOIH-SA,2,1805.18
solomon-derived,C101-20,20,JOIH-SA,3,1771.38
solomon-derived,C101-20,20,JOIH-SA,4,1922.71
solomon-derived,C101-20,20,JOIH-SA,5,1938.08
solomon-derived,C101-20,20,JOIH-SA,6,1825.56
solomon-derived,C101-20,20,JOIH-SA,7,1858.44
solomon-derived,C101-20,20,JOIH-SA,8,1863.72
solomon-derived,C101-20,20,JOIH-SA,9,1867.44
solomon-derived,C101-20,20,JOIH-SA,10,1856.95
solomon-derived,C102-20,20,JOIH-SA,1,4802.67
solomon-derived,C102-20,20,JOIH-SA,2,4252.03
solomon-derived,C102-20,20,JOIH-SA,3,4261.35
solomon-derived,C102-20,20,JOIH-SA,4,3965.55
solomon-derived,C102-20,20,JOIH-SA,5,4344.8
solomon-derived,C102-20,20,JOIH-SA,6,4205.33
solomon-derived,C102-20,20,JOIH-SA,7,4491.3
solomon-derived,C102-20,20,JOIH-SA,8,4140.05
solomon-derived,C102-20,20,JOIH-SA,9,4376.12
solomon-derived,C102-20,20,JOIH-SA,10,4223.36
solomon-derived,R101-20,20,JOIH-SA,1,570.22
solomon-derived,R101-20,20,JOIH-SA,2,572.83
solomon-derived,R101-20,20,JOIH-SA,3,585.4
solomon-derived,R101-20,20,JOIH-SA,4,602.18
solomon-derived,R101-20,20,JOIH-SA,5,592.28
solomon-derived,R101-20,20,JOIH-SA,6,634.46
solomon-derived,R101-20,20,JOIH-SA,7,557.13
solomon-derived,R101-20,20,JOIH-SA,8,602.18
solomon-derived,R101-20,20,JOIH-SA,9,581.36
solomon-derived,R101-20,20,JOIH-SA,10,584.55
solomon-derived,R102-20,20,JOIH-SA,1,1174.79
solomon-derived,R102-20,20,JOIH-SA,2,1197.61
solomon-derived,R102-20,20,JOIH-SA,3,1132.41
solomon-derived,R102-20,20,JOIH-SA,4,1197.52
solomon-derived,R102-20,20,JOIH-SA,5,1171.77
solomon-derived,R102-20,20,JOIH-SA,6,1201.45
solomon-derived,R102-20,20,JOIH-SA,7,1137.94
solomon-derived,R102-20,20,JOIH-SA,8,1139.04
solomon-derived,R102-20,20,JOIH-SA,9,1168.1
solomon-derived,R102-20,20,JOIH-SA,10,1135.25
solomon-derived,RC101-20,20,JOIH-SA,1,538.5
solomon-derived,RC101-20,20,JOIH-SA,2,532.25
solomon-derived,RC101-20,20,JOIH-SA,3,502.08
solomon-derived,RC101-20,20,JOIH-SA,4,530.59
solomon-derived,RC101-20,20,JOIH-SA,5,538.56
solomon-derived,RC101-20,20,JOIH-SA,6,559.4
solomon-derived,RC101-20,20,JOIH-SA,7,538.5
solomon-derived,RC101-20,20,JOIH-SA,8,474.85
solomon-derived,RC101-20,20,JOIH-SA,9,538.5
solomon-derived,RC101-20,20,JOIH-SA,10,546.67
solomon-derived,RC102-20,20,JOIH-SA,1,965.31
solomon-derived,RC102-20,20,JOIH-SA,2,972.89
solomon-derived,RC102-20,20,JOIH-SA,3,998.59
solomon-derived,RC102-20,20,JOIH-SA,4,1017.32
solomon-derived,RC102-20,20,JOIH-SA,5,898.46
solomon-derived,RC102-20,20,JOIH-SA,6,1029.75
solomon-derived,RC102-20,20,JOIH-SA,7,1003.88
solomon-derived,RC102-20,20,JOIH-SA,8,963.37
solomon-derived,RC102-20,20,JOIH-SA,9,980.58
solomon-derived,RC102-20,20,JOIH-SA,10,991.89
solomon-derived,C101-50,50,JOIH-SA,1,3532.25
solomon-derived,C101-50,50,JOIH-SA,2,3625.83
solomon-derived,C101-50,50,JOIH-SA,3,3517.86
solomon-derived,C101-50,50,JOIH-SA,4,3516.67
solomon-derived,C101-50,50,JOIH-SA,5,3696.72
solomon-derived,C101-50,50,JOIH-SA,6,3513.42
solomon-derived,C101-50,50,JOIH-SA,7,3629.16
solomon-derived,C101-50,50,JOIH-SA,8,3632.22
solomon-derived,C101-50,50,JOIH-SA,9,3516.92
solomon-derived,C101-50,50,JOIH-SA,10,3493.96
solomon-derived,C102-50,50,JOIH-SA,1,10181.15
solomon-derived,C102-50,50,JOIH-SA,2,10640.62
solomon-derived,C102-50,50,JOIH-SA,3,10572.82
solomon-derived,C102-50,50,JOIH-SA,4,10599.83
solomon-derived,C102-50,50,JOIH-SA,5,10231.15
solomon-derived,C102-50,50,JOIH-SA,6,10284.26
solomon-derived,C102-50,50,JOIH-SA,7,10718.27
solomon-derived,C102-50,50,JOIH-SA,8,10186.91
solomon-derived,C102-50,50,JOIH-SA,9,10659.5
solomon-derived,C102-50,50,JOIH-SA,10,10082.79
solomon-derived,R101-50,50,JOIH-SA,1,1208.56
solomon-derived,R101-50,50,JOIH-SA,2,1213.49
solomon-derived,R101-50,50,JOIH-SA,3,1187.05
solomon-derived,R101-50,50,JOIH-SA,4,1161.2
solomon-derived,R101-50,50,JOIH-SA,5,1199.87
solomon-derived,R101-50,50,JOIH-SA,6,1248.66
solomon-derived,R101-50,50,JOIH-SA,7,1128.7
solomon-derived,R101-50,50,JOIH-SA,8,1207.75
solomon-derived,R101-50,50,JOIH-SA,9,1184.58
solomon-derived,R101-50,50,JOIH-SA,10,1235.05
solomon-derived,R102-50,50,JOIH-SA,1,3018.68
solomon-derived,R102-50,50,JOIH-SA,2,2907.15
solomon-derived,R102-50,50,JOIH-SA,3,3006.93
solomon-derived,R102-50,50,JOIH-SA,4,2846.76
solomon-derived,R102-50,50,JOIH-SA,5,2916.64
solomon-derived,R102-50,50,JOIH-SA,6,2900.01
solomon-derived,R102-50,50,JOIH-SA,7,2952.87
solomon-derived,R102-50,50,JOIH-SA,8,2894.63
solomon-derived,R102-50,50,JOIH-SA,9,2871.02
solomon-derived,R102-50,50,JOIH-SA,10,2811.33
solomon-derived,RC101-50,50,JOIH-SA,1,1150.91
solomon-derived,RC101-50,50,JOIH-SA,2,1155.98
solomon-derived,RC101-50,50,JOIH-SA,3,1182.3
solomon-derived,RC101-50,50,JOIH-SA,4,1141.02
solomon-derived,RC101-50,50,JOIH-SA,5,1210.19
solomon-derived,RC101-50,50,JOIH-SA,6,1211.16
solomon-derived,RC101-50,50,JOIH-SA,7,1220.93
solomon-derived,RC101-50,50,JOIH-SA,8,1170.21
solomon-derived,RC101-50,50,JOIH-SA,9,1076.28
solomon-derived,RC101-50,50,JOIH-SA,10,1166.51
solomon-derived,RC102-50,50,JOIH-SA,1,2842.26
solomon-derived,RC102-50,50,JOIH-SA,2,2896.43
solomon-derived,RC102-50,50,JOIH-SA,3,2936.09
solomon-derived,RC102-50,50,JOIH-SA,4,2825.84
solomon-derived,RC102-50,50,JOIH-SA,5,2928.6
solomon-derived,RC102-50,50,JOIH-SA,6,2822.5
solomon-derived,RC102-50,50,JOIH-SA,7,2924.69
solomon-derived,RC102-50,50,JOIH-SA,8,2820.75
solomon-derived,RC102-50,50,JOIH-SA,9,2948.65
solomon-derived,RC102-50,50,JOIH-SA,10,2953.74
