family,instance,customer_count,algorithm,run_id,objective_value
random,R11,50,JOIH-ALNSLS-noPrune,10,3852.85
random,R12,50,JOIH-ALNSLS-noPrune,1,4074.94
random,R12,50,JOIH-ALNSLS-noPrune,2,4068.8
random,R12,50,JOIH-ALNSLS-noPrune,3,4051.09
random,R12,50,JOIH-ALNSLS-noPrune,4,4104.68
random,R12,50,JOIH-ALNSLS-noPrune,5,4142.64
random,R12,50,JOIH-ALNSLS-noPrune,6,4123.34
random,R12,50,JOIH-ALNSLS-noPrune,7,4027.28
random,R12,50,JOIH-ALNSLS-noPrune,8,4171.95
random,R12,50,JOIH-ALNSLS-noPrune,9,4095.75
random,R12,50,JOIH-ALNSLS-noPrune,10,4065.08
random,R1,20,JOIH-VNS-SA,1,1826.7
random,R1,20,JOIH-VNS-SA,2,1840.27
random,R1,20,JOIH-VNS-SA,3,1768
random,R1,20,JOIH-VNS-SA,4,1788.58
random,R1,20,JOIH-VNS-SA,5,1768
random,R1,20,JOIH-VNS-SA,6,1857.02
random,R1,20,JOIH-VNS-SA,7,1810.83
random,R1,20,JOIH-VNS-SA,8,1795.63
random,R1,20,JOIH-VNS-SA,9,1780.25
random,R1,20,JOIH-VNS-SA,10,1780.25
random,R2,20,JOIH-VNS-SA,1,2306.25
random,R2,20,JOIH-VNS-SA,2,2306.25
random,R2,20,JOIH-VNS-SA,3,2306.25
random,R2,20,JOIH-VNS-SA,4,2306.25
random,R2,20,JOIH-VNS-SA,5,2306.25
random,R2,20,JOIH-VNS-SA,6,2306.25
random,R2,20,JOIH-VNS-SA,7,2318.18
random,R2,20,JOIH-VNS-SA,8,2306.25
random,R2,20,JOIH-VNS-SA,9,2354.63
random,R2,20,JOIH-VNS-SA,10,2306.25
random,R3,20,JOIH-VNS-SA,1,1841.24
random,R3,20,JOIH-VNS-SA,2,1942.87
random,R3,20,JOIH-VNS-SA,3,1841.24
random,R3,20,JOIH-VNS-SA,4,2077.71
random,R3,20,JOIH-VNS-SA,5,2076.82
random,R3,20,JOIH-VNS-SA,6,1955.88
random,R3,20,JOIH-VNS-SA,7,1841.24
random,R3,20,JOIH-VNS-SA,8,2076.82
random,R3,20,JOIH-VNS-SA,9,1955.06
random,R3,20,JOIH-VNS-SA,10,1841.24
random,R4,30,JOIH-VNS-SA,1,2624.95
random,R4,30,JOIH-VNS-SA,2,2718.6
random,R4,30,JOIH-VNS-SA,3,2802.01
random,R4,30,JOIH-VNS-SA,4,2755.96
random,R4,30,JOIH-VNS-SA,5,2805.13
random,R4,30,JOIH-VNS-SA,6,2683.43
random,R4,30,JOIH-VNS-SA,7,2609.94
random,R4,30,JOIH-VNS-SA,8,2708.94
random,R4,30,JOIH-VNS-SA,9,2612.73
random,R4,30,JOIH-VNS-SA,10,2754.9
random,R5,30,JOIH-VNS-SA,1,4220.61
random,R5,30,JOIH-VNS-SA,2,4179.39
random,R5,30,JOIH-VNS-SA,3,4319.16
random,R5,30,JOIH-VNS-SA,4,4109.53
random,R5,30,JOIH-VNS-SA,5,4215.56
random,R5,30,JOIH-VNS-SA,6,4374.12
random,R5,30,JOIH-VNS-SA,7,4160.69
random,R5,30,JOIH-VNS-SA,8,4194.43
random,R5,30,JOIH-VNS-SA,9,4155.25
random,R5,30,JOIH-VNS-SA,10,4109.53
random,R6,30,JOIH-VNS-SA,1,3411.98
random,R6,30,JOIH-VNS-SA,2,4165.37
random,R6,30,JOIH-VNS-SA,3,3252.97
random,R6,30,JOIH-VNS-SA,4,3636.04
random,R6,30,JOIH-VNS-SA,5,3909.96
random,R6,30,JOIH-VNS-SA,6,3353.65
random,R6,30,JOIH-VNS-SA,7,3411.59
random,R6,30,JOIH-VNS-SA,8,3429.89
random,R6,30,JOIH-VNS-SA,9,3406.19
random,R6,30,JOIH-VNS-SA,10,3550.75
random,R7,40,JOIH-VNS-SA,1,3717.61
random,R7,40,JOIH-VNS-SA,2,3639.7
random,R7,40,JOIH-VNS-SA,3,3786.96
random,R7,40,JOIH-VNS-SA,4,3675.03
random,R7,40,JOIH-VNS-SA,5,3571.1
random,R7,40,JOIH-VNS-SA,6,3566.51
random,R7,40,JOIH-VNS-SA,7,3783.76
random,R7,40,JOIH-VNS-SA,8,3811.47
random,R7,40,JOIH-VNS-SA,9,3696.59
random,R7,40,JOIH-VNS-SA,10,3597.64
random,R8,40,JOIH-VNS-SA,1,3547.05
random,R8,40,JOIH-VNS-SA,2,3509.66
random,R8,40,JOIH-VNS-SA,3,3623.15
random,R8,40,JOIH-VNS-SA,4,3594.06
random,R8,40,JOIH-VNS-SA,5,3443.79
random,R8,40,JOIH-VNS-SA,6,3468.2
random,R8,40,JOIH-VNS-SA,7,3481.52
random,R8,40,JOIH-VNS-SA,8,3436.23
random,R8,40,JOIH-VNS-SA,9,3528.5
random,R8,40,JOIH-VNS-SA,10,3738.12
random,R9,40,JOIH-VNS-SA,1,3536.67
random,R9,40,JOIH-VNS-SA,2,3495.19
random,R9,40,JOIH-VNS-SA,3,3487.46
random,R9,40,JOIH-VNS-SA,4,3553.02
random,R9,40,JOIH-VNS-SA,5,3506.55
random,R9,40,JOIH-VNS-SA,6,3565.97
random,R9,40,JOIH-VNS-SA,7,3585.45
random,R9,40,JOIH-VNS-SA,8,3453.37
random,R9,40,JOIH-VNS-SA,9,3453.44
random,R9,40,JOIH-VNS-SA,10,3493.5
random,R10,50,JOIH-VNS-SA,1,3496.52
random,R10,50,JOIH-VNS-SA,2,3361.11
random,R10,50,JOIH-VNS-SA,3,3576.33
random,R10,50,JOIH-VNS-SA,4,3391.91
random,R10,50,JOIH-VNS-SA,5,3532.98
random,R10,50,JOIH-VNS-SA,6,3472.83
random,R10,50,JOIH-VNS-SA,7,3375.91
random,R10,50,JOIH-VNS-SA,8,3468.56
random,R10,50,JOIH-VNS-SA,9,3519.93
random,R10,50,JOIH-VNS-SA,10,3445.98
random,R11,50,JOIH-VNS-SA,1,4392.12
random,R11,50,JOIH-VNS-SA,2,4274.06
random,R11,50,JOIH-VNS-SA,3,4212.1
random,R11,50,JOIH-VNS-SA,4,4604.01
random,R11,50,JOIH-VNS-SA,5,4350.36
random,R11,50,JOIH-VNS-SA,6,4022.89
random,R11,50,JOIH-VNS-SA,7,4357.04
random,R11,50,JOIH-VNS-SA,8,4017.61
random,R11,50,JOIH-VNS-SA,9,4145.51
random,R11,50,JOIH-VNS-SA,10,4240.76
random,R12,50,JOIH-VNS-SA,1,4303.02
random,R12,50,JOIH-VNS-SA,2,4248.86
random,R12,50,JOIH-VNS-SA,3,4251.27
random,R12,50,JOIH-VNS-SA,4,4420.49
random,R12,50,JOIH-VNS-SA,5,4382.34
random,R12,50,JOIH-VNS-SA,6,4186.36
random,R12,50,JOIH-VNS-SA,7,4086.43
random,R12,50,JOIH-VNS-SA,8,4452.03
random,R12,50,JOIH-VNS-SA,9,4208.12
random,R12,50,JOIH-VNS-SA,10,4150.82
random,R1,20,JOIH-SA,1,1840.27
random,R1,20,JOIH-SA,2,1790.66
random,R1,20,JOIH-SA,3,1767.05
random,R1,20,JOIH-SA,4,1787.95
random,R1,20,JOIH-SA,5,1780.25
random,R1,20,JOIH-SA,6,1788.58
random,R1,20,JOIH-SA,7,1810.83
random,R1,20,JOIH-SA,8,1768
random,R1,20,JOIH-SA,9,1787.95
random,R1,20,JOIH-SA,10,1830.52
random,R2,20,JOIH-SA,1,2306.25
random,R2,20,JOIH-SA,2,2306.25
random,R2,20,JOIH-SA,3,2306.25
random,R2,20,JOIH-SA,4,2404.41
random,R2,20,JOIH-SA,5,2306.25
random,R2,20,JOIH-SA,6,2306.25
random,R2,20,JOIH-SA,7,2306.25
random,R2,20,JOIH-SA,8,2306.25
random,R2,20,JOIH-SA,9,2306.25
random,R2,20,JOIH-SA,10,2306.25
random,R3,20,JOIH-SA,1,1955.06
random,R3,20,JOIH-SA,2,1857.42
random,R3,20,JOIH-SA,3,2088.66
random,R3,20,JOIH-SA,4,1841.24
random,R3,20,JOIH-SA,5,1857.42
random,R3,20,JOIH-SA,6,1964.15
random,R3,20,JOIH-SA,7,1841.24
random,R3,20,JOIH-SA,8,1958.93
random,R3,20,JOIH-SA,9,1795.28
random,R3,20,JOIH-SA,10,2040.34
random,R4,30,JOIH-SA,1,2645.41
random,R4,30,JOIH-SA,2,2710.16
random,R4,30,JOIH-SA,3,2740.35
random,R4,30,JOIH-SA,4,2714.51
random,R4,30,JOIH-SA,5,2606.06
random,R4,30,JOIH-SA,6,2707.93
random,R4,30,JOIH-SA,7,2689.46
random,R4,30,JOIH-SA,8,2717.76
random,R4,30,JOIH-SA,9,2798.57
random,R4,30,JOIH-SA,10,2716.61
random,R5,30,JOIH-SA,1,4109.53
random,R5,30,JOIH-SA,2,4100.26
random,R5,30,JOIH-SA,3,4109.53
random,R5,30,JOIH-SA,4,4109.53
random,R5,30,JOIH-SA,5,4115.82
random,R5,30,JOIH-SA,6,4302.03
random,R5,30,JOIH-SA,7,4210.34
random,R5,30,JOIH-SA,8,4115.33
random,R5,30,JOIH-SA,9,4155.37
random,R5,30,JOIH-SA,10,4075.22
random,R6,30,JOIH-SA,1,3385.94
random,R6,30,JOIH-SA,2,3592.92
random,R6,30,JOIH-SA,3,3534.8
random,R6,30,JOIH-SA,4,3442.49
random,R6,30,JOIH-SA,5,3403.25
random,R6,30,JOIH-SA,6,3426.59
random,R6,30,JOIH-SA,7,3469.93
random,R6,30,JOIH-SA,8,3533.57
random,R6,30,JOIH-SA,9,3437
random,R6,30,JOIH-SA,10,3312.78
random,R7,40,JOIH-SA,1,3893.92
random,R7,40,JOIH-SA,2,3770.25
random,R7,40,JOIH-SA,3,3580.31
random,R7,40,JOIH-SA,4,3682.48
random,R7,40,JOIH-SA,5,3485.47
random,R7,40,JOIH-SA,6,3723.34
random,R7,40,JOIH-SA,7,3824.73
random,R7,40,JOIH-SA,8,3579.52
random,R7,40,JOIH-SA,9,3711.13
random,R7,40,JOIH-SA,10,3588.45
random,R8,40,JOIH-SA,1,3413.27
random,R8,40,JOIH-SA,2,3469.09
random,R8,40,JOIH-SA,3,3415.12
random,R8,40,JOIH-SA,4,3468.2
random,R8,40,JOIH-SA,5,3444.84
random,R8,40,JOIH-SA,6,3412.54
random,R8,40,JOIH-SA,7,3496.41
random,R8,40,JOIH-SA,8,3472.79
random,R8,40,JOIH-SA,9,3643.36
random,R8,40,JOIH-SA,10,3409.75
random,R9,40,JOIH-SA,1,3404.53
random,R9,40,JOIH-SA,2,3593
random,R9,40,JOIH-SA,3,3571.3
random,R9,40,JOIH-SA,4,3374.64
random,R9,40,JOIH-SA,5,3560.01
random,R9,40,JOIH-SA,6,3320.03
random,R9,40,JOIH-SA,7,3521.24
random,R9,40,JOIH-SA,8,3432.06
random,R9,40,JOIH-SA,9,3479.61
random,R9,40,JOIH-SA,10,3520.41
random,R10,50,JOIH-SA,1,3276.18
random,R10,50,JOIH-SA,2,3389.29
random,R10,50,JOIH-SA,3,3592.93
random,R10,50,JOIH-SA,4,3547.35
random,R10,50,JOIH-SA,5,3357.59
random,R10,50,JOIH-SA,6,3369.48
random,R10,50,JOIH-SA,7,3592.96
random,R10,50,JOIH-SA,8,3422.65
random,R10,50,JOIH-SA,9,3518.5
random,R10,50,JOIH-SA,10,3425.73
random,R11,50,JOIH-SA,1,4113.87
random,R11,50,JOIH-SA,2,4273.01
random,R11,50,JOIH-SA,3,4193.01
random,R11,50,JOIH-SA,4,4358.39
random,R11,50,JOIH-SA,5,4338.22
random,R11,50,JOIH-SA,6,4227.49
random,R11,50,JOIH-SA,7,4470.89
random,R11,50,JOIH-SA,8,4262.05
random,R11,50,JOIH-SA,9,4164.17
random,R11,50,JOIH-SA,10,4499.73
random,R12,50,JOIH-SA,1,4249.91
random,R12,50,JOIH-SA,2,4289.25
random,R12,50,JOIH-SA,3,4255.83
random,R12,50,JOIH-SA,4,4281.05
random,R12,50,JOIH-SA,5,4368.8
random,R12,50,JOIH-SA,6,4314
random,R12,50,JOIH-SA,7,4261.3
random,R12,50,JOIH-SA,8,4092.18
random,R12,50,JOIH-SA,9,4437.65
random,R12,50,JOIH-SA,10,4247.86
